302121996 6 11.6885 0.029
302122000 6 11.6885 0.029
302122004 6 11.6885 0.029
302122008 6 11.6885 0.029
302122012 6 11.6885 0.029
302122016 6 11.6885 0.029
302122244 6 11.6885 0.029
302122248 6 11.6885 0.029
302122252 6 11.6885 0.029
302122256 6 11.6885 0.029
302122260 6 11.6885 0.029
302122264 6 11.6885 0.029
302122268 6 11.6885 0.029
302122272 6 11.6885 0.029
302122500 6 11.6885 0.029
302122504 6 11.6885 0.029
302122508 6 11.6885 0.029
302122512 6 11.6885 0.029
302122516 6 11.6885 0.029
302122520 6 11.6885 0.029
302122524 6 11.6885 0.029
302122528 6 11.6885 0.029
302122756 6 11.6885 0.029
302122760 6 11.6885 0.029
302122764 6 11.6885 0.029
302122768 6 11.6885 0.029
302122772 6 11.6885 0.029
302122776 6 11.6885 0.029
302122780 6 11.6885 0.029
302122784 6 11.6885 0.029
302123012 6 11.6885 0.029
302123016 6 11.6885 0.029
302123020 6 11.6885 0.029
302123024 6 11.6885 0.029
302123028 6 11.6885 0.029
302123032 6 11.6885 0.029
302123036 6 11.6885 0.029
302123040 6 11.6885 0.029
302123268 6 11.6885 0.029
302123272 6 11.6885 0.029
302123276 6 11.6885 0.029
302123280 6 11.6885 0.029
302123284 6 11.6885 0.029
302123288 6 11.6885 0.029
302123292 6 11.6885 0.029
302123296 6 11.6885 0.029
302123524 6 11.6885 0.029
302123528 6 11.6885 0.029
302123532 6 11.6885 0.029
302123536 6 11.6885 0.029
302123540 6 11.6885 0.029
302123544 6 11.6885 0.029
302123548 6 11.6885 0.029
302123552 6 11.6885 0.029
302123780 6 11.6885 0.029
302123784 6 11.6885 0.029
302123788 6 11.6885 0.029
302123792 6 11.6885 0.029
302123796 6 11.6885 0.029
302123800 6 11.6885 0.029
302123804 6 11.6885 0.029
302123808 6 11.6885 0.029
302124036 6 11.6885 0.029
302124040 6 11.6885 0.029
302124044 6 11.6885 0.029
302124048 6 11.6885 0.029
302124052 6 11.6885 0.029
302124056 6 11.6885 0.029
302124060 6 11.6885 0.029
302124064 6 11.6885 0.029
302124292 6 11.6885 0.029
302124296 6 11.6885 0.029
302124300 6 11.6885 0.029
302124304 6 11.6885 0.029
302124308 6 11.6885 0.029
302124312 6 11.6885 0.029
302124316 6 11.6885 0.029
302124320 6 11.6885 0.029
302124548 6 11.6885 0.029
302124552 6 11.6885 0.029
302124556 6 11.6885 0.029
302124560 6 11.6885 0.029
302124564 6 11.6885 0.029
302124568 6 11.6885 0.029
302124572 6 11.6885 0.029
302124576 6 11.6885 0.029
302124804 6 11.6885 0.029
302124808 6 11.6885 0.029
302124812 6 11.6885 0.029
302124816 6 11.6885 0.029
302124820 6 11.6885 0.029
302124824 6 11.6885 0.029
302124828 6 11.6885 0.029
302124832 6 11.6885 0.029
302125060 6 11.6885 0.029
302125064 6 11.6885 0.029
302125068 6 11.6885 0.029
302125072 6 11.6885 0.029
302125076 6 11.6885 0.029
302125080 6 11.6885 0.029
302125084 6 11.6885 0.029
302125088 6 11.6885 0.029
302125316 6 11.6885 0.029
302125320 6 11.6885 0.029
302125324 6 11.6885 0.029
302125328 6 11.6885 0.029
302125332 6 11.6885 0.029
302125336 6 11.6885 0.029
302125340 6 11.6885 0.029
302125344 6 11.6885 0.029
302125572 6 11.6885 0.029
302125576 6 11.6885 0.029
302125580 6 11.6885 0.029
302125584 6 11.6885 0.029
302125588 6 11.6885 0.029
302125592 6 11.6885 0.029
302125596 6 11.6885 0.029
302125600 6 11.6885 0.029
302125828 6 11.6885 0.029
302125832 6 11.6885 0.029
302125836 6 11.6885 0.029
302125840 6 11.6885 0.029
302125844 6 11.6885 0.029
302125848 6 11.6885 0.029
302125852 6 11.6885 0.029
302125856 6 11.6885 0.029
302126084 6 11.6885 0.029
302126088 6 11.6885 0.029
302126092 6 11.6885 0.029
302126096 6 11.6885 0.029
302126100 6 11.6885 0.029
302126104 6 11.6885 0.029
302126108 6 11.6885 0.029
302126112 6 11.6885 0.029
302126340 6 11.6885 0.029
302126344 6 11.6885 0.029
302126348 6 11.6885 0.029
302126352 6 11.6885 0.029
302126356 6 11.6885 0.029
302126360 6 11.6885 0.029
302126364 6 11.6885 0.029
302126368 6 11.6885 0.029
302126596 6 11.6885 0.029
302126600 6 11.6885 0.029
302126604 6 11.6885 0.029
302126608 6 11.6885 0.029
302126612 6 11.6885 0.029
302126616 6 11.6885 0.029
302126620 6 11.6885 0.029
302126624 6 11.6885 0.029
302126852 6 11.6885 0.029
302126856 6 11.6885 0.029
302126860 6 11.6885 0.029
302126864 6 11.6885 0.029
302126868 6 11.6885 0.029
302126872 6 11.6885 0.029
302126876 6 11.6885 0.029
302126880 6 11.6885 0.029
302127108 6 11.6885 0.029
302127112 6 11.6885 0.029
302127116 6 11.6885 0.029
302127120 6 11.6885 0.029
302127124 6 11.6885 0.029
302127128 6 11.6885 0.029
302127132 6 11.6885 0.029
302127136 6 11.6885 0.029
302127364 6 11.6885 0.029
302127368 6 11.6885 0.029
302127372 6 11.6885 0.029
302127376 6 11.6885 0.029
302127380 6 11.6885 0.029
302127384 6 11.6885 0.029
302127388 6 11.6885 0.029
302127392 6 11.6885 0.029
302127620 6 11.6885 0.029
302127624 6 11.6885 0.029
302127628 6 11.6885 0.029
302127632 6 11.6885 0.029
302127636 6 11.6885 0.029
302127640 6 11.6885 0.029
302127644 6 11.6885 0.029
302127648 6 11.6885 0.029
302127876 6 11.6885 0.029
302127880 6 11.6885 0.029
302127884 6 11.6885 0.029
302127888 6 11.6885 0.029
302127892 6 11.6885 0.029
302127896 6 11.6885 0.029
302127900 6 11.6885 0.029
302127904 6 11.6885 0.029
302128132 6 11.6885 0.029
302128136 6 11.6885 0.029
302128140 6 11.6885 0.029
302128144 6 11.6885 0.029
302128148 6 11.6885 0.029
302128152 6 11.6885 0.029
302128156 6 11.6885 0.029
302128160 6 11.6885 0.029
302128388 6 11.6885 0.029
302128392 6 11.6885 0.029
302128396 6 11.6885 0.029
302128400 6 11.6885 0.029
302128404 6 11.6885 0.029
302128408 6 11.6885 0.029
302128412 6 11.6885 0.029
302128416 6 11.6885 0.029
302128644 6 11.6885 0.029
302128648 6 11.6885 0.029
302128652 6 11.6885 0.029
302128656 6 11.6885 0.029
302128660 6 11.6885 0.029
302128664 6 11.6885 0.029
302128668 6 11.6885 0.029
302128672 6 11.6885 0.029
302128900 6 11.6885 0.029
302128904 6 11.6885 0.029
302128908 6 11.6885 0.029
302128912 6 11.6885 0.029
302128916 6 11.6885 0.029
302128920 6 11.6885 0.029
302128924 6 11.6885 0.029
302128928 6 11.6885 0.029
302129156 6 11.6885 0.029
302129160 6 11.6885 0.029
302129164 6 11.6885 0.029
302129168 6 11.6885 0.029
302129172 6 11.6885 0.029
302129176 6 11.6885 0.029
302129180 6 11.6885 0.029
302129184 6 11.6885 0.029
302186756 6 11.6885 0.029
302186760 6 11.6885 0.029
302186764 6 11.6885 0.029
302186768 6 11.6885 0.029
302186772 6 11.6885 0.029
302186776 6 11.6885 0.029
302186780 6 11.6885 0.029
302186784 6 11.6885 0.029
302187012 6 11.6885 0.029
302187016 6 11.6885 0.029
302187020 6 11.6885 0.029
302187024 6 11.6885 0.029
302187028 6 11.6885 0.029
302187032 6 11.6885 0.029
302187036 6 11.6885 0.029
302187040 6 11.6885 0.029
302187268 6 11.6885 0.029
302187272 6 11.6885 0.029
302187276 6 11.6885 0.029
302187280 6 11.6885 0.029
302187284 6 11.6885 0.029
302187288 6 11.6885 0.029
302187292 6 11.6885 0.029
302187296 6 11.6885 0.029
302187524 6 11.6885 0.029
302187528 6 11.6885 0.029
302187532 6 11.6885 0.029
302187536 6 11.6885 0.029
302187540 6 11.6885 0.029
302187544 6 11.6885 0.029
302187548 6 11.6885 0.029
302187552 6 11.6885 0.029
302187780 6 11.6885 0.029
302187784 6 11.6885 0.029
302187788 6 11.6885 0.029
302187792 6 11.6885 0.029
302187796 6 11.6885 0.029
302187800 6 11.6885 0.029
302187804 6 11.6885 0.029
302187808 6 11.6885 0.029
302188036 6 11.6885 0.029
302188040 6 11.6885 0.029
302188044 6 11.6885 0.029
302188048 6 11.6885 0.029
302188052 6 11.6885 0.029
302188056 6 11.6885 0.029
302188060 6 11.6885 0.029
302188064 6 11.6885 0.029
302188292 6 11.6885 0.029
302188296 6 11.6885 0.029
302188300 6 11.6885 0.029
302188304 6 11.6885 0.029
302188308 6 11.6885 0.029
302188312 6 11.6885 0.029
302188316 6 11.6885 0.029
302188320 6 11.6885 0.029
302188548 6 11.6885 0.029
302188552 6 11.6885 0.029
302188556 6 11.6885 0.029
302188560 6 11.6885 0.029
302188564 6 11.6885 0.029
302188568 6 11.6885 0.029
302188572 6 11.6885 0.029
302188576 6 11.6885 0.029
302188804 6 11.6885 0.029
302188808 6 11.6885 0.029
302188812 6 11.6885 0.029
302188816 6 11.6885 0.029
302188820 6 11.6885 0.029
302188824 6 11.6885 0.029
302188828 6 11.6885 0.029
302188832 6 11.6885 0.029
302189060 6 11.6885 0.029
302189064 6 11.6885 0.029
302189068 6 11.6885 0.029
302189072 6 11.6885 0.029
302189076 6 11.6885 0.029
302189080 6 11.6885 0.029
302189084 6 11.6885 0.029
302189088 6 11.6885 0.029
302189316 6 11.6885 0.029
302189320 6 11.6885 0.029
302189324 6 11.6885 0.029
302189328 6 11.6885 0.029
302189332 6 11.6885 0.029
302189336 6 11.6885 0.029
302189340 6 11.6885 0.029
302189344 6 11.6885 0.029
302189572 6 11.6885 0.029
302189576 6 11.6885 0.029
302189580 6 11.6885 0.029
302189584 6 11.6885 0.029
302189588 6 11.6885 0.029
302189592 6 11.6885 0.029
302189596 6 11.6885 0.029
302189600 6 11.6885 0.029
302189828 6 11.6885 0.029
302189832 6 11.6885 0.029
302189836 6 11.6885 0.029
302189840 6 11.6885 0.029
302189844 6 11.6885 0.029
302189848 6 11.6885 0.029
302189852 6 11.6885 0.029
302189856 6 11.6885 0.029
302190084 6 11.6885 0.029
302190088 6 11.6885 0.029
302190092 6 11.6885 0.029
302190096 6 11.6885 0.029
302190100 6 11.6885 0.029
302190104 6 11.6885 0.029
302190108 6 11.6885 0.029
302190112 6 11.6885 0.029
302190340 6 11.6885 0.029
302190344 6 11.6885 0.029
302190348 6 11.6885 0.029
302190352 6 11.6885 0.029
302190356 6 11.6885 0.029
302190360 6 11.6885 0.029
302190364 6 11.6885 0.029
302190368 6 11.6885 0.029
302190596 6 11.6885 0.029
302190600 6 11.6885 0.029
302190604 6 11.6885 0.029
302190608 6 11.6885 0.029
302190612 6 11.6885 0.029
302190616 6 11.6885 0.029
302190620 6 11.6885 0.029
302190624 6 11.6885 0.029
302190852 6 11.6885 0.029
302190856 6 11.6885 0.029
302190860 6 11.6885 0.029
302190864 6 11.6885 0.029
302190868 6 11.6885 0.029
302190872 6 11.6885 0.029
302190876 6 11.6885 0.029
302190880 6 11.6885 0.029
302191108 6 11.6885 0.029
302191112 6 11.6885 0.029
302191116 6 11.6885 0.029
302191120 6 11.6885 0.029
302191124 6 11.6885 0.029
302191128 6 11.6885 0.029
302191132 6 11.6885 0.029
302191136 6 11.6885 0.029
302191364 6 11.6885 0.029
302191368 6 11.6885 0.029
302191372 6 11.6885 0.029
302191376 6 11.6885 0.029
302191380 6 11.6885 0.029
302191384 6 11.6885 0.029
302191388 6 11.6885 0.029
302191392 6 11.6885 0.029
302191620 6 11.6885 0.029
302191624 6 11.6885 0.029
302191628 6 11.6885 0.029
302191632 6 11.6885 0.029
302191636 6 11.6885 0.029
302191640 6 11.6885 0.029
302191644 6 11.6885 0.029
302191648 6 11.6885 0.029
302191876 6 11.6885 0.029
302191880 6 11.6885 0.029
302191884 6 11.6885 0.029
302191888 6 11.6885 0.029
302191892 6 11.6885 0.029
302191896 6 11.6885 0.029
302191900 6 11.6885 0.029
302191904 6 11.6885 0.029
302192132 6 11.6885 0.029
302192136 6 11.6885 0.029
302192140 6 11.6885 0.029
302192144 6 11.6885 0.029
302192148 6 11.6885 0.029
302192152 6 11.6885 0.029
302192156 6 11.6885 0.029
302192160 6 11.6885 0.029
302192388 6 11.6885 0.029
302192392 6 11.6885 0.029
302192396 6 11.6885 0.029
302192400 6 11.6885 0.029
302192404 6 11.6885 0.029
302192408 6 11.6885 0.029
302192412 6 11.6885 0.029
302192416 6 11.6885 0.029
302192644 6 11.6885 0.029
302192648 6 11.6885 0.029
302192652 6 11.6885 0.029
302192656 6 11.6885 0.029
302192660 6 11.6885 0.029
302192664 6 11.6885 0.029
302192668 6 11.6885 0.029
302192672 6 11.6885 0.029
302192900 6 11.6885 0.029
302192904 6 11.6885 0.029
302192908 6 11.6885 0.029
302192912 6 11.6885 0.029
302192916 6 11.6885 0.029
302192920 6 11.6885 0.029
302192924 6 11.6885 0.029
302192928 6 11.6885 0.029
302193156 6 11.6885 0.029
302193160 6 11.6885 0.029
302193164 6 11.6885 0.029
302193168 6 11.6885 0.029
302193172 6 11.6885 0.029
302193176 6 11.6885 0.029
302193180 6 11.6885 0.029
302193184 6 11.6885 0.029
302193412 6 11.6885 0.029
302193416 6 11.6885 0.029
302193420 6 11.6885 0.029
302193424 6 11.6885 0.029
302193428 6 11.6885 0.029
302193432 6 11.6885 0.029
302193436 6 11.6885 0.029
302193440 6 11.6885 0.029
302193668 6 11.6885 0.029
302193672 6 11.6885 0.029
302193676 6 11.6885 0.029
302193680 6 11.6885 0.029
302193684 6 11.6885 0.029
302193688 6 11.6885 0.029
302193692 6 11.6885 0.029
302193696 6 11.6885 0.029
302193924 6 11.6885 0.029
302193928 6 11.6885 0.029
302193932 6 11.6885 0.029
302193936 6 11.6885 0.029
302193940 6 11.6885 0.029
302193944 6 11.6885 0.029
302193948 6 11.6885 0.029
302193952 6 11.6885 0.029
302194180 6 11.6885 0.029
302194184 6 11.6885 0.029
302194188 6 11.6885 0.029
302194192 6 11.6885 0.029
302194196 6 11.6885 0.029
302194200 6 11.6885 0.029
302194204 6 11.6885 0.029
302194208 6 11.6885 0.029
302194436 6 11.6885 0.029
302194440 6 11.6885 0.029
302194444 6 11.6885 0.029
302194448 6 11.6885 0.029
302194452 6 11.6885 0.029
302194456 6 11.6885 0.029
302194460 6 11.6885 0.029
302194464 6 11.6885 0.029
302194692 6 11.6885 0.029
302194696 6 11.6885 0.029
302194700 6 11.6885 0.029
302194704 6 11.6885 0.029
302194708 6 11.6885 0.029
302194712 6 11.6885 0.029
302194716 6 11.6885 0.029
302194720 6 11.6885 0.029
302194948 6 11.6885 0.029
302194952 6 11.6885 0.029
302194956 6 11.6885 0.029
302194960 6 11.6885 0.029
302194964 6 11.6885 0.029
302194968 6 11.6885 0.029
302194972 6 11.6885 0.029
302194976 6 11.6885 0.029
302195204 6 11.6885 0.029
302195208 6 11.6885 0.029
302195212 6 11.6885 0.029
302195216 6 11.6885 0.029
302195220 6 11.6885 0.029
302195224 6 11.6885 0.029
302195228 6 11.6885 0.029
302195232 6 11.6885 0.029
302195460 6 11.6885 0.029
302195464 6 11.6885 0.029
302195468 6 11.6885 0.029
302195472 6 11.6885 0.029
302195476 6 11.6885 0.029
302195480 6 11.6885 0.029
302195484 6 11.6885 0.029
302195488 6 11.6885 0.029
302195716 6 11.6885 0.029
302195720 6 11.6885 0.029
302195724 6 11.6885 0.029
302195728 6 11.6885 0.029
302195732 6 11.6885 0.029
302195736 6 11.6885 0.029
302195740 6 11.6885 0.029
302195744 6 11.6885 0.029
302195972 6 11.6885 0.029
302195976 6 11.6885 0.029
302195980 6 11.6885 0.029
302195984 6 11.6885 0.029
302195988 6 11.6885 0.029
302195992 6 11.6885 0.029
302195996 6 11.6885 0.029
302196000 6 11.6885 0.029
302196228 6 11.6885 0.029
302196232 6 11.6885 0.029
302196236 6 11.6885 0.029
302196240 6 11.6885 0.029
302196244 6 11.6885 0.029
302196248 6 11.6885 0.029
302196252 6 11.6885 0.029
302196256 6 11.6885 0.029
302196484 6 11.6885 0.029
302196488 6 11.6885 0.029
302196492 6 11.6885 0.029
302196496 6 11.6885 0.029
302196500 6 11.6885 0.029
302196504 6 11.6885 0.029
302196508 6 11.6885 0.029
302196512 6 11.6885 0.029
302196740 6 11.6885 0.029
302196744 6 11.6885 0.029
302196748 6 11.6885 0.029
302196752 6 11.6885 0.029
302196756 6 11.6885 0.029
302196760 6 11.6885 0.029
302196764 6 11.6885 0.029
302196768 6 11.6885 0.029
302196996 6 11.6885 0.029
302197000 6 11.6885 0.029
302197004 6 11.6885 0.029
302197008 6 11.6885 0.029
302197012 6 11.6885 0.029
302197016 6 11.6885 0.029
302197020 6 11.6885 0.029
302197024 6 11.6885 0.029
302197252 6 11.6885 0.029
302197256 6 11.6885 0.029
302197260 6 11.6885 0.029
302197264 6 11.6885 0.029
302197268 6 11.6885 0.029
302197272 6 11.6885 0.029
302197276 6 11.6885 0.029
302197280 6 11.6885 0.029
302197508 6 11.6885 0.029
302197512 6 11.6885 0.029
302197516 6 11.6885 0.029
302197520 6 11.6885 0.029
302197524 6 11.6885 0.029
302197528 6 11.6885 0.029
302197532 6 11.6885 0.029
302197536 6 11.6885 0.029
302197764 6 11.6885 0.029
302197768 6 11.6885 0.029
302197772 6 11.6885 0.029
302197776 6 11.6885 0.029
302197780 6 11.6885 0.029
302197784 6 11.6885 0.029
302197788 6 11.6885 0.029
302197792 6 11.6885 0.029
352388356 6 11.6885 0.029
352388360 6 11.6885 0.029
352388364 6 11.6885 0.029
352388368 6 11.6885 0.029
352389380 6 11.6885 0.029
352389384 6 11.6885 0.029
352389388 6 11.6885 0.029
352389392 6 11.6885 0.029
352390404 6 11.6885 0.029
352390408 6 11.6885 0.029
352390412 6 11.6885 0.029
352390416 6 11.6885 0.029
352391428 6 11.6885 0.029
352391432 6 11.6885 0.029
352391436 6 11.6885 0.029
352391440 6 11.6885 0.029
352392452 6 11.6885 0.029
352392456 6 11.6885 0.029
352392460 6 11.6885 0.029
352392464 6 11.6885 0.029
352393476 6 11.6885 0.029
352393480 6 11.6885 0.029
352393484 6 11.6885 0.029
352393488 6 11.6885 0.029
352394500 6 11.6885 0.029
352394504 6 11.6885 0.029
352394508 6 11.6885 0.029
352394512 6 11.6885 0.029
352395524 6 11.6885 0.029
352395528 6 11.6885 0.029
352395532 6 11.6885 0.029
352395536 6 11.6885 0.029
352396548 6 11.6885 0.029
352396552 6 11.6885 0.029
352396556 6 11.6885 0.029
352396560 6 11.6885 0.029
352397572 6 11.6885 0.029
352397576 6 11.6885 0.029
352397580 6 11.6885 0.029
352397584 6 11.6885 0.029
352398596 6 11.6885 0.029
352398600 6 11.6885 0.029
352398604 6 11.6885 0.029
352398608 6 11.6885 0.029
352399620 6 11.6885 0.029
352399624 6 11.6885 0.029
352399628 6 11.6885 0.029
352399632 6 11.6885 0.029
352400644 6 11.6885 0.029
352400648 6 11.6885 0.029
352400652 6 11.6885 0.029
352400656 6 11.6885 0.029
352401668 6 11.6885 0.029
352401672 6 11.6885 0.029
352401676 6 11.6885 0.029
352401680 6 11.6885 0.029
352402692 6 11.6885 0.029
352402696 6 11.6885 0.029
352402700 6 11.6885 0.029
352402704 6 11.6885 0.029
352403716 6 11.6885 0.029
352403720 6 11.6885 0.029
352403724 6 11.6885 0.029
352403728 6 11.6885 0.029
352404740 6 11.6885 0.029
352404744 6 11.6885 0.029
352404748 6 11.6885 0.029
352404752 6 11.6885 0.029
352405764 6 11.6885 0.029
352405768 6 11.6885 0.029
352405772 6 11.6885 0.029
352405776 6 11.6885 0.029
352406788 6 11.6885 0.029
352406792 6 11.6885 0.029
352406796 6 11.6885 0.029
352406800 6 11.6885 0.029
352407812 6 11.6885 0.029
352407816 6 11.6885 0.029
352407820 6 11.6885 0.029
352407824 6 11.6885 0.029
352408836 6 11.6885 0.029
352408840 6 11.6885 0.029
352408844 6 11.6885 0.029
352408848 6 11.6885 0.029
352409860 6 11.6885 0.029
352409864 6 11.6885 0.029
352409868 6 11.6885 0.029
352409872 6 11.6885 0.029
352410884 6 11.6885 0.029
352410888 6 11.6885 0.029
352410892 6 11.6885 0.029
352410896 6 11.6885 0.029
352411908 6 11.6885 0.029
352411912 6 11.6885 0.029
352411916 6 11.6885 0.029
352411920 6 11.6885 0.029
352388612 6 11.6885 0.029
352388616 6 11.6885 0.029
352388620 6 11.6885 0.029
352389636 6 11.6885 0.029
352389640 6 11.6885 0.029
352389644 6 11.6885 0.029
352390660 6 11.6885 0.029
352390664 6 11.6885 0.029
352390668 6 11.6885 0.029
352391684 6 11.6885 0.029
352391688 6 11.6885 0.029
352391692 6 11.6885 0.029
352392708 6 11.6885 0.029
352392712 6 11.6885 0.029
352392716 6 11.6885 0.029
352393732 6 11.6885 0.029
352393736 6 11.6885 0.029
352393740 6 11.6885 0.029
352394756 6 11.6885 0.029
352394760 6 11.6885 0.029
352394764 6 11.6885 0.029
352395780 6 11.6885 0.029
352395784 6 11.6885 0.029
352395788 6 11.6885 0.029
352396804 6 11.6885 0.029
352396808 6 11.6885 0.029
352396812 6 11.6885 0.029
352397828 6 11.6885 0.029
352397832 6 11.6885 0.029
352397836 6 11.6885 0.029
352398852 6 11.6885 0.029
352398856 6 11.6885 0.029
352398860 6 11.6885 0.029
352399876 6 11.6885 0.029
352399880 6 11.6885 0.029
352399884 6 11.6885 0.029
352400900 6 11.6885 0.029
352400904 6 11.6885 0.029
352400908 6 11.6885 0.029
352401924 6 11.6885 0.029
352401928 6 11.6885 0.029
352401932 6 11.6885 0.029
352402948 6 11.6885 0.029
352402952 6 11.6885 0.029
352402956 6 11.6885 0.029
352403972 6 11.6885 0.029
352403976 6 11.6885 0.029
352403980 6 11.6885 0.029
352404996 6 11.6885 0.029
352405000 6 11.6885 0.029
352405004 6 11.6885 0.029
352406020 6 11.6885 0.029
352406024 6 11.6885 0.029
352406028 6 11.6885 0.029
352407044 6 11.6885 0.029
352407048 6 11.6885 0.029
352407052 6 11.6885 0.029
352408068 6 11.6885 0.029
352408072 6 11.6885 0.029
352408076 6 11.6885 0.029
352409092 6 11.6885 0.029
352409096 6 11.6885 0.029
352409100 6 11.6885 0.029
352410116 6 11.6885 0.029
352410120 6 11.6885 0.029
352410124 6 11.6885 0.029
352411140 6 11.6885 0.029
352411144 6 11.6885 0.029
352411148 6 11.6885 0.029
